time,amplitude
0.0,-6.538019455276903
0.001,15.19075824564028
0.002,22.73061696534672
0.003,0.05515874254677078
0.004,-8.413225102269307
0.005,-29.74974687919427
0.006,-12.745504723370095
0.007,-19.13976849650503
0.008,26.656325663633492
0.009000000000000001,-14.525503192248438
0.01,7.412210512282193
0.011,-23.161046469196545
0.012,-7.253474738647222
0.013000000000000001,-33.20532555625476
0.014,18.159148892082623
0.015,-22.30988303908364
0.016,-34.26383511812456
0.017,-17.35290775349506
0.018000000000000002,4.971804884394897
0.019,4.477585233717233
0.02,28.15945887298809
0.021,-9.891832599804438
0.022,-28.58120369252508
0.023,-14.671088245542117
0.024,22.91048171414745
0.025,-64.2130849895771
0.026000000000000002,-36.42643904774381
0.027,0.40588539492393727
0.028,-7.034065236501734
0.029,-5.435073205186569
0.03,1.9696135365292493
0.031,16.90036759311076
0.032,10.787887468001612
0.033,14.671674366507748
0.034,7.862479107379076
0.035,30.82534913630415
0.036000000000000004,1.7968619222275823
0.037,20.854404490602054
0.038,-26.652542953714974
0.039,0.2643698005865493
0.04,-25.329554541148283
0.041,-2.1316506725288904
0.042,29.664220582722056
0.043000000000000003,7.589062802123445
0.044,-24.22897933185799
0.045,-15.52024061437152
0.046,16.58458537416024
0.047,3.060074390205871
0.048,-4.279837799335072
0.049,13.227852913187027
0.05,3.6597002633894222
0.051000000000000004,6.2592139236373265
0.052000000000000005,7.92000545110363
0.053,-1.917348978948021
0.054,-21.35704525907346
0.055,36.672613854943094
0.056,17.028344034681503
0.057,-25.97457227775615
0.058,-40.48718102294312
0.059000000000000004,-4.661231474182591
0.06,9.955794881563994
0.061,2.6532156460604197
0.062,-14.87044454937054
0.063,-23.745089350056965
0.064,-3.4631377172815436
0.065,-17.74734754348997
0.066,12.950157020298377
0.067,31.28964057851251
0.068,-4.606010463851213
0.069,-13.082182469364104
0.07,-20.76521686792252
0.07100000000000001,1.3220935315569289
0.07200000000000001,-20.16507324747463
0.073,-1.1833251424022424
0.074,-18.06717462621434
0.075,1.146794894644826
0.076,15.045321115288015
0.077,-7.677290854443587
0.078,17.08094889483613
0.079,-11.419744764168628
0.08,13.686916682547185
0.081,-19.993051810086236
0.082,-26.625678209716945
0.083,12.617183728350188
0.084,7.0334613336962954
0.085,4.374790364672224
0.08600000000000001,-3.745546692130045
0.08700000000000001,6.320858440649427
