time,amplitude
0.0,3.8287291747792076
0.001,-37.28908087455992
0.002,-3.811699623876248
0.003,9.540205969110211
0.004,-19.508617208438327
0.005,-10.722463216443122
0.006,4.5869635791452446
0.007,-17.71064528552623
0.008,-0.20394057053945036
0.009000000000000001,11.147783018393792
0.01,-22.15685271804974
0.011,-19.16948678984103
0.012,-4.9462064176180585
0.013000000000000001,-16.054220664058803
0.014,2.041130521284391
0.015,-28.084529852304257
0.016,-1.4347271033335203
0.017,20.148183781150777
0.018000000000000002,10.855314976979976
0.019,16.010053771485932
0.02,9.001829469184427
0.021,-14.167594738851532
0.022,14.380323127289724
0.023,-9.44738581488946
0.024,-8.128683624037253
0.025,21.194812886337463
0.026000000000000002,30.14597797951368
0.027,1.7347571411872875
0.028,-21.22187930792649
0.029,27.67894529175333
0.03,13.830344423883238
0.031,33.9049964475714
0.032,22.708708187359505
0.033,0.7895187888607889
0.034,23.144964282686864
0.035,-15.567549156567944
0.036000000000000004,-28.98941971427298
0.037,-3.7935740566195544
0.038,33.29921964546107
0.039,-32.296011958959824
0.04,12.83052225831237
0.041,-31.164792766720968
0.042,-7.057401779597363
0.043000000000000003,-3.631636787892318
0.044,0.647193813816127
0.045,0.3129461741375351
0.046,-31.69735507413316
0.047,4.7793897330963295
0.048,1.7590094257246076
0.049,-12.933742809138293
0.05,-30.968125650377864
0.051000000000000004,14.874146166396196
0.052000000000000005,10.626057590807001
0.053,7.46793011395992
0.054,-8.467978504084407
0.055,8.220280016704152
0.056,16.763793006084477
0.057,40.96890381182312
0.058,-2.3761237936309967
0.059000000000000004,-30.54462394395464
0.06,-8.415234817811472
0.061,24.202349908597178
0.062,17.25545230093254
0.063,2.259093387028798
0.064,-9.91483232504824
0.065,10.08765553067745
0.066,28.018351468375464
0.067,1.0051918533328954
0.068,-4.742230728132367
0.069,-0.6535842758295748
0.07,-1.9015282364202164
0.07100000000000001,-14.691948604234565
0.07200000000000001,0.3052204570871533
0.073,21.418094651560427
0.074,-43.50164740189662
0.075,-35.12847220710062
0.076,-16.54579956096387
0.077,-41.14307413038669
0.078,-29.903163274446126
0.079,23.702400297380283
0.08,1.2203224156303922
0.081,-1.7352568101207049
0.082,-1.9793471810652727
0.083,13.59857642688231
0.084,-39.56736298068352
0.085,22.963414866798065
0.08600000000000001,0.43979498595748745
0.08700000000000001,-15.026609135071414
0.088,19.37882881250032
0.089,-7.94925563455777
0.09,-8.345507660310608
0.091,-13.556979851319705
0.092,-21.120334105060728
0.093,5.658991184080691
0.094,-20.838439567612916
0.095,-28.61564617335293
0.096,-9.843360112382907
0.097,9.144657580616032
0.098,-9.007519578672857
0.099,-22.43434803470352
0.1,-36.98018944635209
0.101,-10.30639980490834
0.10200000000000001,0.39462566083802236
0.10300000000000001,1.0745520654720218
0.10400000000000001,37.12123011893663
0.105,-23.31206240475231
0.106,-48.09650046066395
0.107,41.43120748310014
0.108,9.096948768286623
0.109,11.737905834298996
0.11,4.1456881578419145
0.111,36.36535649754209
0.112,-11.002314434351886
0.113,1.753143726597924
0.114,-16.482197216215077
0.115,7.527266540201204
0.116,13.342517080319315
0.117,6.794020655069227
0.11800000000000001,-17.677513313550936
0.11900000000000001,14.745322320060238
0.12,-8.949051125389746
0.121,10.81298126986542
0.122,53.113735028676
0.123,9.555664636461724
0.124,-21.629285213085225
0.125,-10.704570032482533
0.126,-15.54743852165797
0.127,3.2580977149234074
0.128,3.872203749148371
0.129,-0.5109486952892853
0.13,33.99499952987948
0.131,8.3553654887907
0.132,-3.6967312476936964
0.133,11.575670195790007
0.134,0.8613737586504611
0.135,42.245751197485
0.136,-0.2936350963553378
0.137,11.870914629815056
0.138,12.211420679120936
0.139,1.0055557332826353
0.14,-8.820620606762178
0.14100000000000001,-2.1061316499010423
0.14200000000000002,-13.25784298181347
0.14300000000000002,-17.967301129337216
0.14400000000000002,-25.104449446285507
0.145,5.05448382899411
0.146,4.284763348984991
0.147,2.164296072522383
0.148,29.509067155539032
0.149,41.728243353432575
0.15,39.913511304592966
0.151,-0.021874956875032492
0.152,12.625622787425408
0.153,-50.03339701532268
0.154,2.9584404578779435
0.155,6.315409377020443
0.156,-7.90589668758215
0.157,-12.053962905349977
0.158,-1.331131424138837
0.159,-16.786520267927482
0.16,-9.826244516337368
0.161,8.41664959289155
0.162,9.765843455062262
0.163,-13.150438607315
0.164,15.775209775425296
0.165,-19.58652876819694
0.166,-26.619257802434273
0.167,-14.820621910459929
0.168,-19.001334036838397
0.169,-12.288403315512978
0.17,-6.899065979876772
0.171,1.0762009117441858
0.17200000000000001,-22.994798871810705
0.17300000000000001,-28.95933923705514
0.17400000000000002,8.156982866876024
0.17500000000000002,4.6991616118569075
0.176,-0.7122979112019399
0.177,37.99960537563293
0.178,29.812617776407322
0.179,-22.674189786249933
0.18,-13.59767481338696
0.181,-10.755053870478271
0.182,-11.122402598966833
0.183,-26.825564516073054
0.184,-20.180413771324446
0.185,-23.358777876905606
0.186,-30.039166904836193
0.187,4.087156713235288
0.188,7.2456516922719825
0.189,3.45757603127406
0.19,2.990317186884147
0.191,-12.88500429125228
0.192,-8.71739448323258
0.193,7.594460052200304
0.194,4.478826140358929
0.195,18.54986433519231
0.196,0.9528392562947414
0.197,16.223855255750582
0.198,2.795018229504155
0.199,9.743842487399844
0.2,-1.4424526564601132
0.201,-7.180273267333197
0.202,-26.79313716941975
0.203,35.05423556042646
0.20400000000000001,-35.286619249116264
0.20500000000000002,-0.9234233363413468
0.20600000000000002,-19.297055807873928
0.20700000000000002,-16.840937237374042
0.20800000000000002,-32.31574513623745
0.209,16.873880363246847
0.21,13.534637878391617
0.211,14.71631744422838
0.212,-12.25299924748526
0.213,-40.35531824198233
0.214,29.53032190093639
0.215,2.733899036663245
0.216,9.19763177835228
0.217,-45.85661307801301
0.218,20.85536583298294
0.219,-12.615689830173093
0.22,-15.544600170207376
0.221,9.218875283493169
0.222,-7.643507312024616
0.223,-1.482126588108171
0.224,4.711601248945407
0.225,-3.9665018300180352
0.226,-18.609092016244322
0.227,20.64022760210231
0.228,-3.97056704957875
0.229,29.55772040963406
0.23,-25.941639409678785
0.231,14.23440003401714
0.232,-4.054248610857632
0.233,-37.83178235595936
0.234,-19.895758973422023
0.23500000000000001,-32.368182464418624
0.23600000000000002,-19.99255130548119
0.23700000000000002,26.12315717183292
0.23800000000000002,-5.765198826296683
0.23900000000000002,1.5787971496512343
0.24,36.95608082672034
0.241,2.021208760021105
0.242,-16.258906779705896
0.243,4.864410095982525
0.244,-19.708727709369892
0.245,7.557633578373627
0.246,-1.7794214911613864
0.247,-12.809338787163973
0.248,-28.950894067365375
0.249,20.959624397609172
0.25,31.293414154802992
0.251,5.531665709813489
0.252,23.97964310893867
0.253,-17.301039425792275
0.254,22.93151089199658
0.255,4.210938871816715
0.256,-12.752796985507668
0.257,18.47864572935794
0.258,-3.556826942892591
0.259,11.863020167860947
0.26,8.501391444288716
0.261,4.801727589085285
0.262,-8.019055073582683
0.263,-19.78131204681401
0.264,-10.859394736822443
0.265,-6.64547786904254
0.266,14.011547813625338
0.267,-16.438438412331184
0.268,15.372950774832477
0.269,6.449418547790094
0.27,12.708863512254572
0.271,8.706782186595358
0.272,-11.861083063203962
0.273,-32.17977676687892
0.274,-19.955250187646815
0.275,-16.418683105336928
0.276,25.851884911240752
0.277,16.022749731105453
0.278,-5.963814161144525
0.279,6.621877411947678
0.28,28.222158043057505
0.281,-14.734695235324356
0.28200000000000003,-7.249268533036549
0.28300000000000003,-4.000091990861767
0.28400000000000003,6.470099393017999
0.28500000000000003,25.398943391711676
0.28600000000000003,6.612720444827644
0.28700000000000003,-4.926349047385353
0.28800000000000003,-6.620774765821924
0.289,24.0195606703471
0.29,-15.178077808097095
0.291,4.82944529011652
0.292,3.6719085290292472
0.293,10.794644555634273
0.294,16.09803284415679
0.295,-8.925651915791152
0.296,-1.3152559643453474
0.297,14.827384134413245
0.298,18.627354409501486
0.299,23.503993284912507
0.3,11.868644389471699
0.301,-42.02126385294061
0.302,33.79313407885824
0.303,-0.1783002472818338
0.304,15.329331260299199
0.305,-15.286107849714414
0.306,8.918088262164865
0.307,-6.796841008064896
0.308,1.9666779567928663
0.309,8.438623556014901
0.31,1.7947568070321038
0.311,20.25458421965719
0.312,-2.671978623115486
0.313,4.789425174516207
0.314,-27.867407108771886
0.315,-24.277595796807688
0.316,-21.042152804101747
0.317,-19.61022026101626
0.318,-7.280816176808579
0.319,-6.639192832971107
0.32,1.2379090679906397
0.321,18.315468172748865
0.322,16.37356630251404
0.323,26.09284469915509
0.324,43.74627522324651
0.325,-23.294318988519812
0.326,23.57185632261371
0.327,-10.231298299317213
0.328,-0.7898825150236489
0.329,-7.1878127502798055
0.33,-38.29054700365186
0.331,3.620795654845371
